mssv,namBD,TotNghiep,Label
d706d8ecxpvaibaexe+pmhpn+9cwczgahzuyero1,1,False,TreHan
6b474708xpvaibaexe+pmhpn+9cwc9mgj2fmo33r,1,True,TreHan
faff75e9xpvaibaexe+pmhpn+9cwc84hybaxgofc,1,True,TreHan
32ccffa3xpvaibaexe+pmhpn+9cwc7kr/u7fet/y,2014,True,DungHan
22f83bacxpvaibaexe887jojhk2rv/jfbdxiusy0,2014,True,DungHan
f0bcb98dxpvaibaexe887jojhk2rvxfu4kbovqpb,2014,False,TreHan
b7d05919xpvaibaexe887jojhk2rv+0warf2oxzd,1,False,TreHan
f4a848f0xpvaibaexe887jojhk2rv9+kh6vnytyt,1,True,TreHan
6d44514cxpvaibaexe887jojhk2rv/hgi+t3sgm7,2014,False,TreHan
5514f962xpvaibaexe887jojhk2rv+5osunqs8ps,1,True,TreHan
d8170f2dxpvaibaexe887jojhk2rv94sg7zqaygw,2014,True,DungHan
da5d8d30xpvaibaexe887jojhk2rv6yvmf2pli4n,1,False,TreHan
8275aff1xpvaibaexe887jojhk2rv2odgnv6tir2,1,True,TreHan
a9b74761xpvaibaexe887jojhk2rv5i9gn3jtonk,2014,False,TreHan
c04ebe21xpvaibaexe+wjq/eosknhdgcbhk25ob1,2014,True,DungHan
933b903cxpvaibaexe+wjq/eosknhvqg5vfeqaph,2014,True,DungHan
f22643c6xpvaibaexe+wjq/eosknhzeg3nal+n5t,2014,True,DungHan
ad4f8f98xpvaibaexe+wjq/eosknhwafdl7ih9lt,2014,False,TreHan
f1e5e055xpvaibaexe+wjq/eosknhdg9exgkekxz,2014,True,DungHan
7f32b28dxpvaibaexe+wjq/eosknhvk0xmsyacbw,2014,True,DungHan
3ff22d23xpvaibaexe+wjq/eosknhczbnnvulutk,2014,True,DungHan
68a9f6e0xpvaibaexe+wjq/eosknhsffr3hqfjz7,2014,False,TreHan
58f109cbxpvaibaexe+wjq/eosknhbhsvf7h0ljh,1,False,TreHan
e2a694fbxpvaibaexe8b4sjvh2gx3lbzat2za5pu,1,False,TreHan
c177ef33xpvaibaexe8b4sjvh2gx3jztz5+ynlkh,2014,False,TreHan
6c25ece4xpvaibaexe8b4sjvh2gx3gfpw0dmhvfd,1,False,TreHan
b1f308aexpvaibaexe8b4sjvh2gx3ds0kvpcziz/,2014,True,DungHan
58a44439xpvaibaexe8b4sjvh2gx3n5ptez9ikzx,2014,False,TreHan
1da64e34xpvaibaexe8b4sjvh2gx3d/jz+umshg3,1,True,TreHan
0eb7ee23xpvaibaexe8b4sjvh2gx3pgxl4mihozf,1,True,TreHan
a3355797xpvaibaexe+uuz4qw1xos4q88cmao4cs,1,True,TreHan
407e4c2bxpvaibaexe+uuz4qw1xos/w6ppkyu1sg,1,True,TreHan
301edf77xpvaibaexe+uuz4qw1xos56tawebj6ho,1,True,TreHan
c78857daxpvaibaexe+uuz4qw1xos0cut9cey9z/,2014,False,TreHan
a77e224expvaibaexe+uuz4qw1xos1chjcsxdmhf,2014,True,DungHan
fb31658fxpvaibaexe+uuz4qw1xosw1ns1gnsk23,2014,False,TreHan
95f94b89xpvaibaexe+uuz4qw1xos5oclomsjfvs,1,False,TreHan
ae587761xpvaibaexe+uuz4qw1xos3gklxqv2/mn,2014,True,DungHan
c1732776xpvaibaexe+uuz4qw1xos0uzyqgzu4fr,2014,False,TreHan
ac87891axpvaibaexe8dee4ta8wgh17tbnikfyk8,2014,False,TreHan
4b945b9bxpvaibaexe8dee4ta8wgh0ei0hl/tvwm,2014,True,DungHan
05e7d19expvaibaexe8dee4ta8wgh/vixj8d2j3d,2014,True,DungHan
257a2afexpvaibaexe8dee4ta8wgh6mcn94ozkxv,2014,False,TreHan
3b65f8b9xpvaibaexe8dee4ta8wgh63ts1dvdiqz,2014,False,TreHan
d1d177eaxpvaibaexe8dee4ta8wghwsqnrzsv5e9,2014,False,TreHan
1e3b0973xpvaibaexe8dee4ta8wghxwhmaqugsiz,2014,True,DungHan
697edc98xpvaibaexe8dee4ta8wgh56qokqr6agx,2014,True,DungHan
94b67845xpvaibaexe/trbq0zeber1p0p3nxrcc3,2014,False,TreHan
c2ed6c14xpvaibaexe/trbq0zeber/8hzad0hdwj,2014,True,DungHan
8dfc58a2xpvaibaexe/trbq0zeber3if2syr+mku,1,False,TreHan
c2d5c593xpvaibaexe/trbq0zeber8f6sfm48c9n,2014,False,TreHan
c02b08faxpvaibaexe/trbq0zeberwhxzkq2nkrg,2014,False,TreHan
b1b4ee2bxpvaibaexe/trbq0zeber0kj4vtjd7eu,2014,True,DungHan
f7011626xpvaibaexe/trbq0zeber6q6o8vzup5n,2014,False,TreHan
cb03c79cxpvaibaexe8t1diysmlfsdato+lwcmtt,1,False,TreHan
a314bfa8xpvaibaexe8t1diysmlfsubnv077jj9h,2014,True,DungHan
6a019ad0xpvaibaexe8t1diysmlfsufueezhox0r,2014,True,DungHan
22530129xpvaibaexe8t1diysmlfsdcz2u7jh669,1,True,TreHan
a01bc447xpvaibaexe8t1diysmlfsrwlqdwowsrt,2014,False,TreHan
579c9282xpvaibaexe8t1diysmlfsz4rtpqbnbkc,2014,True,DungHan
cc238cb9xpvaibaexe8t1diysmlfselqpvqpit2k,2014,True,DungHan
3b79770bxpvaibaexe8t1diysmlfstrtasbttxta,2014,False,TreHan
57a9f0aexpvaibaexe8t1diysmlfssbkagc8gdbg,2014,True,DungHan
2fc59b4axpvaibaexe8t1diysmlfssgx5trdtf4n,1,False,TreHan
f5d9b77fxpvaibaexe8yaj+xvjgna+7ujbtol8tz,1,True,TreHan
a59ff9a4xpvaibaexe8yaj+xvjgnazggaiqc/www,2014,False,TreHan
144093dbxpvaibaexe8yaj+xvjgna64nbiyvwcsn,2014,False,TreHan
9f52b271xpvaibaexe8yaj+xvjgna8xgztvnn36j,2014,True,DungHan
1be2f908xpvaibaexe8yaj+xvjgna/nrprtdnvta,2014,True,DungHan
4a267bb4xpvaibaexe8yaj+xvjgna12csclhjnyz,1,True,TreHan
67e746a7xpvaibaexe8yaj+xvjgna4ahhtab7pgp,1,True,TreHan
85c8607cxpvaibaexe8yaj+xvjgna1buewnfqcxs,1,False,TreHan
e5e4fe41xpvaibaexe+uqmkxqrwydiru0lurwwkq,2014,True,DungHan
1ab19c83xpvaibaexe+uqmkxqrwydoq4n0dvcerz,2014,True,DungHan
75d1dcebxpvaibaexe+uqmkxqrwydsv7mcesxnkh,1,False,TreHan
b6410337xpvaibaexe+uqmkxqrwydpt1gqy8ohk6,1,True,TreHan
4ecec418xpvaibaexe+uqmkxqrwydnu2drp+tfzu,2014,True,DungHan
0faf5403xpvaibaexe+uqmkxqrwydigmak3sgzs7,2014,False,TreHan
deecda8cxpvaibaexe+uqmkxqrwydqbjqxtcpkqg,1,True,TreHan
839a1a0cxpvaibaexe+uqmkxqrwydgr0jndc3vdk,2014,True,DungHan
5efc6d3cxpvaibaexe+tqjlvjoj4bw6t+t6amvpf,1,True,TreHan
2a4a74cbxpvaibaexe+tqjlvjoj4ba8qrkojg0ub,1,True,TreHan
396d7784xpvaibaexe+tqjlvjoj4bcg6laoxinl3,1,True,TreHan
90d44d7bxpvaibaexe+tqjlvjoj4bw/gndyckol8,2014,True,DungHan
6125b6cbxpvaibaexe+tqjlvjoj4byk4fmfmjrkr,2014,True,DungHan
e46fb38bxpvaibaexe+tqjlvjoj4bzznxtabumst,1,False,TreHan
fda9dea1xpvaibaexe+tqjlvjoj4bbq7gu36vta9,1,False,TreHan
c7aaa098xpvaibaexe9j81k8mh0oj1dnkrsn8nfh,2014,False,TreHan
42f11ba5xpvaibaexe9j81k8mh0oj8m4dsg4qddv,1,False,TreHan
ac1c8eeaxpvaibaexe9j81k8mh0ojxuwrm2lea+t,2014,True,DungHan
d78141e5xpvaibaexe9j81k8mh0oj4zch8kmtsfq,1,True,TreHan
e3108194xpvaibaexe9j81k8mh0ojyz8ss8p2nbg,2014,False,TreHan
0a69d24bxpvaibaexe9j81k8mh0ojxqaq+z1dx73,1,True,TreHan
0a275ef0xpvaibaexe9j81k8mh0oj07f7m1swtm7,1,False,TreHan
4bcde9e4xpvaibaexe9j81k8mh0ojzbmqzzidtvq,2014,False,TreHan
7a2f5acexpvaibaexe9j81k8mh0ojwqphwe8hv+i,1,False,TreHan
05be3c4fxpvaibaexe9j81k8mh0ojwykqap8fkms,2014,True,DungHan
fa789b8dxpvaibaexe8lhfatqq4bhgnhbbgytuv3,2014,True,DungHan
05b6e41fxpvaibaexe8lhfatqq4bhrv3q9rncgj8,2014,False,TreHan
68f82731xpvaibaexe8lhfatqq4bhn4100ahryhq,1,False,TreHan
1668b1aexpvaibaexe8lhfatqq4bhvpzyxnsj+iv,1,True,TreHan
cfbd5065xpvaibaexe8lhfatqq4bhsb4wcggx/if,2014,False,TreHan
ca074ed7xpvaibaexe8lhfatqq4bhtb4blvbgsxs,2014,True,DungHan
0cae9bfdxpvaibaexe8lhfatqq4bhq2r0fa28u0o,1,False,TreHan
173bd95cxpvaibaexe8lhfatqq4bhhvevkzvue+r,1,True,TreHan
8cccdee8xpvaibaexe8lhfatqq4bhlogq0o9ovkz,2014,False,TreHan
a37f289cxpvaibaexe8hxolow72zidi64kxsz6q8,2014,False,TreHan
8b8467b4xpvaibaexe8hxolow72zicrnyu4vl38x,2014,False,TreHan
4d68f109xpvaibaexe8hxolow72ziksen9jthduy,1,True,TreHan
25d76e90xpvaibaexe8hxolow72zie81ppkjndp6,1,True,TreHan
eef1f920xpvaibaexe8hxolow72zieoriczvhd9u,1,True,TreHan
1436571axpvaibaexe8hxolow72zihe6w38td9cn,1,True,TreHan
e1793c3expvaibaexe8hxolow72zinqyuysqa8ho,2014,True,DungHan
93c0c067xpvaibaexe8hxolow72zikijp4rarbdr,2014,False,TreHan
1e832732xpvaibaexe8hxolow72zil030v5yfyqh,2014,True,DungHan
ccb61741xpvaibaexe8hxolow72zilb/1nqmskqs,1,False,TreHan
b0a3f90expvaibaexe/dmvqguzybhci23txy1u4n,1,True,TreHan
bac0d992xpvaibaexe/dmvqguzybhm+z5fuq42cm,2014,False,TreHan
1f7aa6afxpvaibaexe/dmvqguzybhhrg3wsxfple,2014,True,DungHan
1d30f704xpvaibaexe/dmvqguzybhlumfnjgceud,1,False,TreHan
7a877b93xpvaibaexe/dmvqguzybhkb1sk3fzsov,1,False,TreHan
b367c60fxpvaibaexe/dmvqguzybhm5klf2n5qsk,1,True,TreHan
bfa1f360xpvaibaexe/dmvqguzybhghn338ahn2q,1,False,TreHan
bb55eb80xpvaibaexe/dmvqguzybhoo1righwxrn,2014,False,TreHan
bf2c8c16xpvaibaexe/dmvqguzybhmdeq76jot0a,1,True,TreHan
b827cb6axpvaibaexe/dmvqguzybhpkoktwi9gqz,1,True,TreHan
2d28bcd7xpvaibaexe9qjdm9ne85ii3doet6bmwl,1,False,TreHan
efff1e9expvaibaexe9qjdm9ne85ikizez+gxzzl,2014,False,TreHan
1083acf2xpvaibaexe9qjdm9ne85ijvthcvubv9y,1,False,TreHan
f5601abfxpvaibaexe9qjdm9ne85igedwen6vlqa,1,False,TreHan
5207f3bbxpvaibaexe9qjdm9ne85iav4xjzc1oys,1,True,TreHan
60d7b6f9xpvaibaexe9qjdm9ne85ie1u8qnifiay,1,False,TreHan
ec316ff0xpvaibaexe9qjdm9ne85ikt1pf3phr8m,1,True,TreHan
ff1f91c6xpvaibaexe9qjdm9ne85ig8enj2bg8bp,1,False,TreHan
158ad701xpvaibaexe9afbyrojh5cbotqmynfjfx,1,False,TreHan
a6ca7254xpvaibaexe9afbyrojh5cgaitpo4gptp,1,False,TreHan
4272dd7bxpvaibaexe9afbyrojh5ca7xpzrhghke,1,True,TreHan
1af8a66fxpvaibaexe9afbyrojh5ckzo/rcz8mbl,2014,False,TreHan
7bcd987fxpvaibaexe9afbyrojh5cbvnizwcvkme,1,True,TreHan
26dc49f5xpvaibaexe9afbyrojh5cflmrepsjvsv,1,False,TreHan
2b0ca1b8xpvaibaexe9afbyrojh5cppnse4aqlhn,1,True,TreHan
5478be78xpvaibaexe9afbyrojh5cik691y5zini,1,False,TreHan
71a74519xpvaibaexe9afbyrojh5cjkylowknb+s,1,True,TreHan
5de1d167xpvaibaexe8v1/72rbobbrg+t8nae7n4,2014,False,TreHan
131ece74xpvaibaexe8v1/72rbobbqhbzrj22mb1,1,True,TreHan
4a7e56e3xpvaibaexe8v1/72rbobbykwi49ywgw3,1,True,TreHan
f638c8d6xpvaibaexe8v1/72rbobbfn9oqqibwfa,1,False,TreHan
a5cfc3eaxpvaibaexe8v1/72rbobbqbhkdh9w0n8,2014,False,TreHan
305072bexpvaibaexe8v1/72rbobbqldkr/cqaus,2014,False,TreHan
2d8479a3xpvaibaexe8v1/72rbobbdohooziilda,1,False,TreHan
c7fb8bcexpvaibaexe9ibrrljjo8dtdpnbom+zoi,1,True,TreHan
9c27d55dxpvaibaexe9ibrrljjo8drjd7zs5tv2/,1,False,TreHan
1e4a5ac6xpvaibaexe9ibrrljjo8dzdyhhyiuffm,2014,True,DungHan
815dc6d5xpvaibaexe9ibrrljjo8duxgzuc1uglg,2014,True,DungHan
4edd5b5cxpvaibaexe9ibrrljjo8dcnmx+7jrk7v,1,True,TreHan
dfcb1c2axpvaibaexe9ibrrljjo8dsvkhn7bco0u,2014,False,TreHan
2c312957xpvaibaexe9ibrrljjo8db8uugbkonxn,1,False,TreHan
116d8d35xpvaibaexe9ibrrljjo8dxjcgxkhn5vw,2014,False,TreHan
1a5d5f18xpvaibaexe9ibrrljjo8dqilbanrs/mw,2014,True,DungHan
fbf78ccfxpvaibaexe/gp74oajxkedwqpdhbnp8r,1,False,TreHan
6e64155cxpvaibaexe/gp74oajxkeirq/31oa9ak,2014,True,DungHan
d01fb3c4xpvaibaexe/gp74oajxkeczeu7iokesj,2014,False,TreHan
47fbd67dxpvaibaexe/gp74oajxkem9oi1fsfspn,1,False,TreHan
ad9e064bxpvaibaexe/gp74oajxkeai0enpwa1up,1,True,TreHan
d00e4bbexpvaibaexe/gp74oajxkel+4k2t6b+za,1,False,TreHan
855ebab6xpvaibaexe/gp74oajxkefk3gk4jllca,1,True,TreHan
e8b314e9xpvaibaexe/gp74oajxkejbsek9q36ww,1,False,TreHan
54a70faaxpvaibaexe/gp74oajxkenztwpyyvrj2,2014,False,TreHan
39115ee5xpvaibaexe/5sy0p9d9+eodlmffthnpt,2014,True,DungHan
590c5a22xpvaibaexe/5sy0p9d9+eifjn53f5ry7,2014,False,TreHan
3aeb7ab4xpvaibaexe/5sy0p9d9+eb+bpw+utjjt,2014,False,TreHan
2b136363xpvaibaexe/5sy0p9d9+eaxmeiuurm/0,2014,False,TreHan
c6662e8fxpvaibaexe/5sy0p9d9+ephiqv5myme7,1,False,TreHan
ea9bd2a7xpvaibaexe/5sy0p9d9+eps3oi33kbrb,2014,False,TreHan
1c3ad212xpvaibaexe/5sy0p9d9+ebbhx2cw35f1,2014,True,DungHan
d80820a1xpvaibaexe/5sy0p9d9+ellbx9nl4u4e,1,False,TreHan
6c74dcbcxpvaibaexe/5sy0p9d9+epojz5kpyb9j,1,True,TreHan
a92c7d7expvaibaexe/9xmau/9dsp3zmx8z2su3/,1,True,TreHan
d8a433fexpvaibaexe/9xmau/9dsp4hoiznsbfzq,2014,True,DungHan
431b54f6xpvaibaexe/9xmau/9dspydq+jhizq1j,2014,False,TreHan
acac3501xpvaibaexe/9xmau/9dsp2v7ouutwegf,1,False,TreHan
d0e9ffc8xpvaibaexe/9xmau/9dsp+5xaffkd3sz,1,True,TreHan
0ab2ac8expvaibaexe/9xmau/9dsp7xxxr4qke5q,2014,True,DungHan
d036af14xpvaibaexe/9xmau/9dsp7w4nlrjh3om,1,True,TreHan
8d077f26xpvaibaexe/9xmau/9dspw9rujld3/zi,1,False,TreHan
b6b6c879xpvaibaexe/9xmau/9dsp0yxcceovvfr,2014,True,DungHan
3ba2638axpvaibaexe80clygfiftyif9lgijqsfm,1,False,TreHan
d8c09ae3xpvaibaexe80clygfiftyaakf5zxmrfn,2014,False,TreHan
d18b24faxpvaibaexe80clygfiftyjs78bgflfgo,2014,True,DungHan
ed218bc0xpvaibaexe80clygfiftybh7rofuplns,1,False,TreHan
51aba153xpvaibaexe80clygfiftyc0bypvmjwgh,1,True,TreHan
1d8411abxpvaibaexe80clygfiftygxd+diicdla,1,False,TreHan
6e832832xpvaibaexe80clygfiftyh07deeztbip,2014,False,TreHan
9df18b69xpvaibaexe80clygfiftyhhljkl4y9lt,2014,True,DungHan
90eab7d3xpvaibaexe80clygfiftyebxkx3ztlqo,2014,False,TreHan
9d14729axpvaibaexe8wdgcsqtf3ylz3b0b1w9x0,1,False,TreHan
c61628c0xpvaibaexe8wdgcsqtf3ydxtfc1ziue0,1,True,TreHan
9884c11cxpvaibaexe8wdgcsqtf3ymswo+0ve8nq,2014,True,DungHan
812fef5dxpvaibaexe8wdgcsqtf3yakfm+a4rrjk,2014,True,DungHan
51f5cc70xpvaibaexe8wdgcsqtf3yjidzh0cwn7t,2014,False,TreHan
414cd0cdxpvaibaexe8wdgcsqtf3yif1jfcxonbd,1,True,TreHan
7075be69xpvaibaexe8wdgcsqtf3yhqhmzrdl1yc,1,False,TreHan
dc568c24xpvaibaexe8wdgcsqtf3ycy04j7jamtm,2014,False,TreHan
2d57a854xpvaibaexe8wdgcsqtf3ydjk01mdvjzw,1,False,TreHan
3b527f18xpvaibaexe8wdgcsqtf3ydy1auls3u1x,1,True,TreHan
fdca1f81xpvaibaexe+xw+0gojor0flmrnx/+tzg,2014,False,TreHan
231393b0xpvaibaexe+xw+0gojor0pk5j6oaawo7,1,False,TreHan
44a0cc40xpvaibaexe+xw+0gojor0n++o8kbrpyq,1,True,TreHan
aabca0e0xpvaibaexe+xw+0gojor0bd2ghb/cj1m,1,True,TreHan
118f3451xpvaibaexe+xw+0gojor0lx1iih/kdxx,2014,True,DungHan
6e1ec6e3xpvaibaexe+xw+0gojor0arvnoutmoxn,2014,False,TreHan
7f4471c9xpvaibaexe+xw+0gojor0i3+tenbatt4,1,True,TreHan
aaf7f152xpvaibaexe/baiw3k4hkfzl+wq31fvga,2014,False,TreHan
f71855d2xpvaibaexe/baiw3k4hkf6wi5f6w6e/1,2014,True,DungHan
364c01e5xpvaibaexe/baiw3k4hkf0b1jhz/g2mu,2014,False,TreHan
c652408cxpvaibaexe/baiw3k4hkf5hm+yic7gri,1,False,TreHan
bef962a2xpvaibaexe/baiw3k4hkf+t6hsvkbpbr,1,True,TreHan
04b8cfcfxpvaibaexe/baiw3k4hkf2jqgbvw7zgo,1,True,TreHan
61ed53dfxpvaibaexe/baiw3k4hkfxzsfqrzdgj5,2014,False,TreHan
a675c95cxpvaibaexe8dzib3odxynjcdwlhxmdlo,1,True,TreHan
a647bf17xpvaibaexe8dzib3odxynqhpa7jxojzv,2014,False,TreHan
a3432242xpvaibaexe8dzib3odxynvrsizuheihg,2014,True,DungHan
1a57d711xpvaibaexe8dzib3odxynish6zkkfvzw,2014,False,TreHan
29c09889xpvaibaexe8dzib3odxynhtksv0g/qxr,1,False,TreHan
162b997expvaibaexe8dzib3odxynvll7gpadm0t,2014,True,DungHan
3b369be8xpvaibaexe/9n4rxgupaymncmbenlty2,1,False,TreHan
e41882fexpvaibaexe/9n4rxgupayeaxqqmoaazg,2014,False,TreHan
0a8c9a4bxpvaibaexe/9n4rxgupaypqdypd5t/pa,1,True,TreHan
cf73dd3cxpvaibaexe/9n4rxgupaynhpkl6cwtol,2014,True,DungHan
5744b505xpvaibaexe/9n4rxgupayly1uluvcnnn,1,True,TreHan
496ba332xpvaibaexe/9n4rxgupaype1qunkcdpj,2014,False,TreHan
a02c92d9xpvaibaexe/9n4rxgupayasjiqcbplh1,1,False,TreHan
885d43c3xpvaibaexe/9n4rxgupaypcdajhh+unk,1,True,TreHan
b6496ad5xpvaibaexe/9n4rxgupayjnebvwve4wm,1,False,TreHan
6988d28axpvaibaexe9msdlndfbydo3ryohsopw2,1,False,TreHan
5b13e979xpvaibaexe9msdlndfbydm7zbp6bckmi,1,False,TreHan
a191b068xpvaibaexe9msdlndfbydocinvmopf2d,2014,False,TreHan
459adbdfxpvaibaexe9msdlndfbydqjhbrshbhkj,1,True,TreHan
d712bfcexpvaibaexe9msdlndfbydstcpztf17qf,1,True,TreHan
d93973f0xpvaibaexe9msdlndfbydv+00tzaqcsx,2014,True,DungHan
9d2478e5xpvaibaexe9msdlndfbydoly8gfywdms,2014,False,TreHan
1ddfec8dxpvaibaexe9msdlndfbydrdaityufilg,1,False,TreHan
b34be99fxpvaibaexe8c53vaokmxc1foucmsjhg8,2014,False,TreHan
f8a375a3xpvaibaexe8c53vaokmxc9xxyqrtfuh2,1,True,TreHan
0d2b48d3xpvaibaexe8c53vaokmxczqf3f9ctsj+,1,True,TreHan
371f5ae9xpvaibaexe8c53vaokmxc9tpnxulmvfr,2014,True,DungHan
047b5ca3xpvaibaexe8c53vaokmxc239gqmydxlr,1,True,TreHan
b33e7b54xpvaibaexe8c53vaokmxc0urhi2a3wau,1,True,TreHan
0d1d6419xpvaibaexe8c53vaokmxcwtlsmcgfpbi,2014,False,TreHan
2c048813xpvaibaexe8c53vaokmxc6ocypnvqu2m,2014,False,TreHan
38fb4addxpvaibaexe8c53vaokmxc0jv7wt4ja3z,2014,False,TreHan
2086199expvaibaexe9qk6hduwkqxycenefk6wn/,2014,False,TreHan
c4f596b7xpvaibaexe9qk6hduwkqxzp98rz5k643,1,True,TreHan
8a4942e7xpvaibaexe9qk6hduwkqxd90hpavxs/v,2014,False,TreHan
5a10e2b2xpvaibaexe9qk6hduwkqxy8mwwryrhwu,1,True,TreHan
3b35aabbxpvaibaexe9qk6hduwkqxa1f1s5gacst,2014,True,DungHan
9d1d0d5cxpvaibaexe9qk6hduwkqxs/sn5/7yvvk,2014,True,DungHan
0d8acb1axpvaibaexe9qk6hduwkqxw1vly8dr29i,2014,False,TreHan
7012ffe8xpvaibaexe9qk6hduwkqxywexmcoa+ua,1,True,TreHan
a5cbfd30xpvaibaexe+xxrcaczp96ndee0c9rtgn,1,True,TreHan
da3df53dxpvaibaexe+xxrcaczp96tkiobxyld7w,2014,True,DungHan
44c83847xpvaibaexe+xxrcaczp96mhxnepubdfg,2014,False,TreHan
88272e39xpvaibaexe+xxrcaczp96rqieezfvwfu,1,False,TreHan
be33f672xpvaibaexe+xxrcaczp96g/fhdpvdjuw,1,False,TreHan
43fc3281xpvaibaexe+xxrcaczp96u5n77x8ggvw,2014,True,DungHan
36fe6837xpvaibaexe+xxrcaczp96h0zdjzcky8e,2014,True,DungHan
4a223d49xpvaibaexe+xxrcaczp96myvp3mkyfxv,1,False,TreHan
ef1e5800xpvaibaexe/dsntmetlay0rm0j3dmrbq,1,False,TreHan
6d2e8231xpvaibaexe/dsntmetlay2jqpsmnpr39,1,True,TreHan
56bde338xpvaibaexe/dsntmetlay7dypgoqxbpe,1,True,TreHan
a14314c4xpvaibaexe/dsntmetlay2uw/xibl0bz,2014,False,TreHan
e4aea33axpvaibaexe/dsntmetlay+y6qergfb9p,2014,False,TreHan
6120d0adxpvaibaexe/dsntmetlay6epzothw3d6,1,False,TreHan
dc0553ebxpvaibaexe/dsntmetlayzjnn6oib99v,2014,True,DungHan
b9b6228fxpvaibaexe/dsntmetlay89ri1b3alpx,1,True,TreHan
36fa8bb0xpvaibaexe/nok7qdnjjrkvxvz3rvfla,1,False,TreHan
b1a11bb2xpvaibaexe/nok7qdnjjrokk+nqlfid+,2014,False,TreHan
a1cc32bdxpvaibaexe/nok7qdnjjrpfulmgprmx0,1,False,TreHan
c79d845fxpvaibaexe/nok7qdnjjrlwbti3yyrwf,2014,False,TreHan
d6b46d15xpvaibaexe/nok7qdnjjrgsnpir21gke,2014,True,DungHan
cad39d12xpvaibaexe/nok7qdnjjrpivhrc+odg2,1,False,TreHan
7735e10expvaibaexe/nok7qdnjjrpzeeizpx83m,1,True,TreHan
d1efc46bxpvaibaexe/nok7qdnjjrvdw5if2cslb,2014,True,DungHan
53c28097xpvaibaexe/nok7qdnjjrpvsbasxhbvj,2014,True,DungHan
87ab1bf1xpvaibaexe86krjhgvaiwxmmjetct6jv,2014,True,DungHan
eec34f7cxpvaibaexe86krjhgvaiw/vdqnql4k3e,2014,True,DungHan
8ef98ee3xpvaibaexe86krjhgvaiw0odpz049bja,1,False,TreHan
e6272409xpvaibaexe86krjhgvaiw37tyij1yn+9,1,True,TreHan
6175a313xpvaibaexe86krjhgvaiwwi8pznj+7zl,1,False,TreHan
a08bee86xpvaibaexe86krjhgvaiwwfzwh/khx/e,1,False,TreHan
ca2aca08xpvaibaexe86krjhgvaiww+19x3b0yzt,1,False,TreHan
aabd0d47xpvaibaexe86krjhgvaiwzzc3wvvud52,1,False,TreHan
29297150xpvaibaexe86krjhgvaiwzz9ru2gyi/y,2014,True,DungHan
a6c0aab8xpvaibaexe86krjhgvaiw37q+0pp8up1,1,False,TreHan
1eeada1axpvaibaexe9cyfl6d6btpjtqn3jouf4l,2014,True,DungHan
856da928xpvaibaexe9cyfl6d6btpix0tfsptrp+,2014,True,DungHan
8a5e548axpvaibaexe9cyfl6d6btpdivhafqinq2,1,True,TreHan
c1f37059xpvaibaexe9cyfl6d6btpg7hzas511bz,2014,False,TreHan
96195cf9xpvaibaexe9cyfl6d6btpfptgzubfgwm,1,True,TreHan
e6391b3fxpvaibaexe9cyfl6d6btpmp6ys8g8+9h,1,True,TreHan
a8f153c6xpvaibaexe9cyfl6d6btphgcj6z6ql7j,2014,False,TreHan
725d70c8xpvaibaexe9cyfl6d6btpeeyeyug0zqq,2014,True,DungHan
5d89d12axpvaibaexe9oenrjqnmex77/bxata+1b,1,False,TreHan
3d38a0f6xpvaibaexe9oenrjqnmex73vlchhvh0l,1,False,TreHan
68a6c4f9xpvaibaexe9oenrjqnmexzxrzv4simoh,2014,False,TreHan
e63386e8xpvaibaexe9oenrjqnmex5fdmtwooglj,1,True,TreHan
e9f66c68xpvaibaexe9oenrjqnmexxvluitwelxr,1,True,TreHan
d26d2640xpvaibaexe9mcnb3+zz/pc0k5w1jvwo1,2014,False,TreHan
eeb7e57cxpvaibaexe9mcnb3+zz/pr/ylhcxrw1n,1,False,TreHan
271e1c78xpvaibaexe9mcnb3+zz/pczz4kkuginl,1,True,TreHan
297e034dxpvaibaexe9mcnb3+zz/pezzaw2crbs7,2014,False,TreHan
682945ccxpvaibaexe9mcnb3+zz/pun3pdgblszu,1,False,TreHan
8d5d416cxpvaibaexe9mcnb3+zz/pbpdggjedfiu,1,True,TreHan
8213e9bbxpvaibaexe9mcnb3+zz/pamkyjspw+6h,1,True,TreHan
2fd982f5xpvaibaexe9mcnb3+zz/pe3xsczl6/kf,1,True,TreHan
9ddfff12xpvaibaexe9mcnb3+zz/pen3qzjl6pm1,1,True,TreHan
778a7d5fxpvaibaexe9mcnb3+zz/pr/h3cfleq8t,1,False,TreHan
47885262xpvaibaexe/cg9419ghle29xtkr6mnzo,1,False,TreHan
4ecefd2cxpvaibaexe/cg9419ghlezty2raoffcb,1,True,TreHan
fe8b49cexpvaibaexe/cg9419ghle/lpbycthjdv,1,True,TreHan
2a600d08xpvaibaexe/cg9419ghle1caogzuwmgz,2014,True,DungHan
6aa036e5xpvaibaexe/cg9419ghle+9ls4zrwfha,2014,True,DungHan
a468b48bxpvaibaexe/cg9419ghlexa8xnmfstp6,1,True,TreHan
5e521194xpvaibaexe/kgoyncaeawwioijym+3ir,2014,True,DungHan
c6fbd7c8xpvaibaexe/kgoyncaeawevv6taqytmz,1,True,TreHan
704e1f0axpvaibaexe/kgoyncaeawr+44zaiczx/,2014,True,DungHan
165101e9xpvaibaexe/kgoyncaeawzedvwly3qz0,2014,False,TreHan
