mssv,tinhtrang,hocky,namhoc
6bf47ac8xpvaibaexe+bugeegvnb4jyronenpufx,2.0,1.0,2020.0
7dbfedecxpvaibaexe86sben0/yctzqshrwtk4hd,2.0,1.0,2020.0
9d6d1b86xpvaibaexe/s4a8qpv8nb2l3j53opioj,2.0,1.0,2020.0
b5bef93fxpvaibaexe9exxmvkemojqj2b0xplyqv,2.0,1.0,2020.0
284a2135xpvaibaexe+addq9ddabo0fmh2wgcqkx,2.0,1.0,2020.0
3a22442cxpvaibaexe9gjazs/pdnmzfjnewiqetm,2.0,1.0,2020.0
b768bc44xpvaibaexe/k16nynloi0wdbz4sbelnq,2.0,1.0,2020.0
3fc0f6dexpvaibaexe/glop/3mrwaiymnwizzxym,2.0,1.0,2020.0
f6ab4799xpvaibaexe+tuhadewrox90tv2fpdvvg,2.0,1.0,2020.0
3b29abacxpvaibaexe8magu8tldzsutshppcwrrz,2.0,1.0,2020.0
1567ef81xpvaibaexe+l62icawnoypboqkyjvkxq,2.0,1.0,2020.0
b5a14b20xpvaibaexe/clthnknypfkcbtl5zejt7,2.0,1.0,2020.0
86589374xpvaibaexe/lq24vwkc+lk7ahddktcpt,2.0,1.0,2020.0
aa258976xpvaibaexe815epcwwbvwrwcuxdnt92v,2.0,1.0,2020.0
2cd43968xpvaibaexe/el9trakm7gtgei3yz0nsv,2.0,1.0,2020.0
0eecf6c7xpvaibaexe8isbka/kfnv325no+dejhm,2.0,1.0,2020.0
b9f258afxpvaibaexe+sxbrvscei6cbpgwix/ruw,2.0,1.0,2020.0
3d3e151dxpvaibaexe/j0r+jn9xewzha62zcptgg,2.0,1.0,2020.0
80472ccexpvaibaexe828ep1j4avvczok1++39jr,2.0,1.0,2020.0
c413f53expvaibaexe/evmuern6w1ge2tkb9imae,2.0,1.0,2020.0
89b42f8cxpvaibaexe8gdasstpmlxuvxq3yax0j4,2.0,1.0,2020.0
0aaa839bxpvaibaexe/pnxuiwmjhjvasckrhwzjb,2.0,1.0,2020.0
8c92b867xpvaibaexe/4wytnp6rtwlsf3mt4zczf,2.0,1.0,2020.0
751cc854xpvaibaexe/liv6qehs+zyjewbyy8ru+,2.0,1.0,2020.0
7d7633b0xpvaibaexe95ihrkysgfccqvgm4nfgyt,2.0,1.0,2020.0
fd1145eaxpvaibaexe8hixww/kwsba/pknlls66c,2.0,1.0,2020.0
89dfb71cxpvaibaexe+4eteamtjzhm+kz/jm89jm,2.0,1.0,2020.0
5de3f10bxpvaibaexe9tsfvy3ugugactxynibrvs,2.0,1.0,2020.0
e0a6652fxpvaibaexe/vnvhybb4tnnrtsztpghn9,2.0,1.0,2020.0
ae1c7614xpvaibaexe8revtdmhazke93jeh7nhqs,2.0,1.0,2020.0
95b48f1dxpvaibaexe92/fvkjtosoy7msvuabv9a,2.0,1.0,2020.0
ccea4336xpvaibaexe8ndftcadx+efg8eh3feqar,2.0,1.0,2020.0
eba37443xpvaibaexe++b0jycbxa1i08yidcevqb,2.0,1.0,2020.0
5d789003xpvaibaexe9j+wd+ah8cnoeirrtygwix,2.0,1.0,2020.0
c95446eaxpvaibaexe8zi/zlizsiuptvoesp3gt7,2.0,1.0,2020.0
c190179bxpvaibaexe+laxehdaaonnaspp+7g/st,2.0,1.0,2020.0
a152dbf7xpvaibaexe+s9ax3ch11abdcfywuvfju,2.0,1.0,2020.0
016ab880xpvaibaexe9lvlyxgsybv8bgu/pm3al/,2.0,1.0,2020.0
fd1d86a8xpvaibaexe/9lbbkdbccwh3xmapliwcp,2.0,1.0,2020.0
19beca3axpvaibaexe+ggliw+afajbiwwkvbzj5o,2.0,1.0,2020.0
2d694bc4xpvaibaexe++p1ki321t8tsdytvrmcmh,2.0,1.0,2020.0
b96ead07xpvaibaexe+ee/bnoydjsrd6trqplmio,2.0,1.0,2020.0
ef9fb66bxpvaibaexe9hf/fj8gf3wr/y2syxd2ro,2.0,1.0,2020.0
297cc4ccxpvaibaexe9zp44tyfcbsm+woxmqoj0t,2.0,1.0,2020.0
9a252138xpvaibaexe+23ctkf8qtdwoxkv65zbwe,2.0,1.0,2020.0
eea07e87xpvaibaexe94sdmgywwl8fv3pndh7ouw,2.0,1.0,2020.0
4c5aa925xpvaibaexe/k5chhyiupxhra+ca3ubxj,2.0,1.0,2020.0
390e29faxpvaibaexe+px9rzhc1jhrr2jb8ligis,2.0,1.0,2020.0
67d20ebbxpvaibaexe/j0r+jn9xewaahlquekuv4,2.0,1.0,2020.0
729c999cxpvaibaexe+8pty9ph9lfziewq3wsegh,2.0,1.0,2020.0
86053f82xpvaibaexe81r7krch0uc8qhbnpgnt/a,2.0,1.0,2020.0
03f0fdf5xpvaibaexe81r7krch0uc/dwutjis0l8,2.0,1.0,2020.0
73283126xpvaibaexe+tsa7t7usljyr+4jqyh/zi,2.0,1.0,2020.0
9146b955xpvaibaexe+kaiyhkmxycewo76yr1cwf,2.0,1.0,2020.0
2f608a18xpvaibaexe+qa4yv5f0y/s0npyppgxva,2.0,1.0,2020.0
4ede4c62xpvaibaexe/havvgti21aghmihdxso2c,2.0,1.0,2020.0
87574f06xpvaibaexe//euaw4j38k3j6lifyvvn1,2.0,1.0,2020.0
b04f249expvaibaexe+siokunff6ng2p2f78fsdm,2.0,1.0,2020.0
38baf724xpvaibaexe+tkwu+ol4th1hu9bfjl0mw,5.0,1.0,2020.0
83302eadxpvaibaexe9q2mcsucintqyf3w5qe4hy,5.0,1.0,2020.0
04c4d9f8xpvaibaexe+/mvkib2vavsyw+efhomht,5.0,1.0,2020.0
deb053e1xpvaibaexe8091b3eu2czb1zall3niqm,5.0,1.0,2020.0
cdddce8bxpvaibaexe+lovcofflpoioto/v1hzpn,5.0,1.0,2020.0
ebcb2badxpvaibaexe/jzh6zxmav+tw7vjtwjehj,5.0,1.0,2020.0
36d640f7xpvaibaexe9mdsftgvhj/mdfl0p5ocbn,5.0,1.0,2020.0
e8bdcd70xpvaibaexe8zn2kkhdlfumrsso4onxfs,5.0,1.0,2020.0
8dd2e6eexpvaibaexe+72vl6t/d8ganddocq3/hg,5.0,1.0,2020.0
23205dfaxpvaibaexe90e3nxw1nyaqj090ndri+u,5.0,1.0,2020.0
5620cb58xpvaibaexe8gdasstpmlxj1joeliu63e,2.0,1.0,2020.0
cb0ba297xpvaibaexe+m/bsglkqkv1otiuksehkw,2.0,1.0,2020.0
36ca7baaxpvaibaexe9cnossniodz0r60+5wkhx+,2.0,1.0,2020.0
4d86c9d7xpvaibaexe/eamzfftvzpoiuphc5hmkx,2.0,1.0,2020.0
e3effbd8xpvaibaexe8ebn4ywa8yu8j8dmlgxmim,2.0,1.0,2020.0
825f4dbbxpvaibaexe/el9trakm7gzngnre3iexp,2.0,1.0,2020.0
c03db73bxpvaibaexe+duf+563kbvrrf5m+rrsrt,2.0,1.0,2020.0
c7a72c9cxpvaibaexe/f8uibt+n0t7kdgez+bygy,5.0,2.0,2020.0
66a9b4fbxpvaibaexe+bugeegvnb4p/pvf37xsao,5.0,2.0,2020.0
1eda2da4xpvaibaexe8lzysxhhit0rqgwgqh/ebg,5.0,2.0,2020.0
4d34a344xpvaibaexe8at9ggxzjnl3ap/hjl8pi2,5.0,2.0,2020.0
36fc9c16xpvaibaexe+63tjw283n++v3efuvkupt,5.0,2.0,2020.0
74faa182xpvaibaexe/esoa28kztdiyieykrfinm,5.0,2.0,2020.0
048d7432xpvaibaexe/jrr+qhrxmm+5z8zdg9qi1,5.0,2.0,2020.0
7e8bc1efxpvaibaexe+dmotnufi9lwoyhs5uveu+,5.0,2.0,2020.0
44404d54xpvaibaexe/bly1wus+nvjtrjyj6rn/7,5.0,2.0,2020.0
41879edbxpvaibaexe8hwu5tvpofamilvmjxtkxe,5.0,2.0,2020.0
2a189ef7xpvaibaexe8l2spbjihvxtu9bggxa/li,5.0,2.0,2020.0
72e7eb49xpvaibaexe/ueorkxzagrln2sowdqesy,5.0,2.0,2020.0
e4fcfaa3xpvaibaexe9ggqkcdmdyeeydc+0ix8yd,5.0,2.0,2020.0
6af26f27xpvaibaexe/75frwbkqtnwptk5rw+sjw,5.0,2.0,2020.0
a142d484xpvaibaexe+55g1ktuqha8linu/lmym4,5.0,2.0,2020.0
994229f1xpvaibaexe+vdsoayozpw5ncjkffdg3h,5.0,2.0,2020.0
365d3d30xpvaibaexe/iikjq57vd77nxbcqskaza,5.0,2.0,2020.0
2da6fc78xpvaibaexe8l2spbjihvxx4b38rruk85,5.0,2.0,2020.0
f938f519xpvaibaexe8zdsahj0+9radha8xy7obe,5.0,2.0,2020.0
0063dc77xpvaibaexe+9uxuadizyik3mvzbgbsu+,5.0,2.0,2020.0
004e12b9xpvaibaexe81r7krch0uc0uxbtobw4bg,5.0,2.0,2020.0
9643c165xpvaibaexe/0w4kdben431/6v6m74k/g,5.0,2.0,2020.0
17c0ba29xpvaibaexe+g4b5cywzjwdhw/ykkfahu,5.0,2.0,2020.0
0cf74531xpvaibaexe8x4dbjaynqx7mmovd3rnwo,5.0,2.0,2020.0
7ae5672axpvaibaexe+jqfayvnobxiaqozgtztid,5.0,2.0,2020.0
8bf38196xpvaibaexe+sa6h++bhvyjfrbxzim2nr,5.0,2.0,2020.0
7afd7535xpvaibaexe8y6/rmxzrwbxih5hexe283,5.0,2.0,2020.0
d8c5e6aexpvaibaexe+xqbehilbircv+3+egre9e,5.0,2.0,2020.0
04ca893bxpvaibaexe/soubysq9uj8riokr0jef/,5.0,2.0,2020.0
465c97dcxpvaibaexe9ggqkcdmdyehnnagk2snux,5.0,2.0,2020.0
d0067b90xpvaibaexe9f+ou8wunbqc85gv/05gsu,5.0,2.0,2020.0
48f5b603xpvaibaexe+pzu+khqbqysrqvpc+iusi,5.0,2.0,2020.0
1e7cad17xpvaibaexe+uwtcfqv0fxthjrk/b02hm,5.0,2.0,2020.0
f9ab3110xpvaibaexe9fy2hcq9oia5v/y7zbj0xu,5.0,2.0,2020.0
be1a9abexpvaibaexe92umf5pb/ttjv+q4aigmmx,5.0,2.0,2020.0
22202b9fxpvaibaexe9rxq3eqecngygcmkgofwov,5.0,2.0,2020.0
e9663523xpvaibaexe9nzbs7fjgawcnvpcsaomdb,5.0,2.0,2020.0
ad2d3287xpvaibaexe/x5qova9defus0iy8er9pu,5.0,2.0,2020.0
325e5a25xpvaibaexe9pdehlfoa/z55ir9s9xy8y,5.0,2.0,2020.0
b8204a58xpvaibaexe/d4nfnihfaqtp/+y0bkqub,5.0,2.0,2020.0
c1eadb83xpvaibaexe8snnwrts3hxhejbccj0138,5.0,2.0,2020.0
1e43797cxpvaibaexe/81gdnmtxksqiri7nyicsc,5.0,2.0,2020.0
82cdd006xpvaibaexe9wgatiml02llfwatgjnj7j,5.0,2.0,2020.0
21478ca5xpvaibaexe87069oywo+ia90rjo5svvw,5.0,2.0,2020.0
d53ca771xpvaibaexe+m4tiigwhbb6boecv0u+va,5.0,2.0,2020.0
cb8bca7fxpvaibaexe88en6dqqetsq7ykpqcguhq,5.0,2.0,2020.0
51164227xpvaibaexe95bgjyc1xgntdcv0dg5gvu,5.0,2.0,2020.0
2773033dxpvaibaexe/45+b0lblj7dcasbynv/nv,5.0,2.0,2020.0
c4b38772xpvaibaexe+z64gg7q108licaflhbwqn,5.0,2.0,2020.0
a2367341xpvaibaexe92cdogj+qa/tg3ev7cxwae,5.0,2.0,2020.0
974314b7xpvaibaexe/jhqmylzzrr0fdxbzfaocu,5.0,2.0,2020.0
96cf712cxpvaibaexe+r7f7xcvfwzlotxvg9upk1,5.0,2.0,2020.0
017cd572xpvaibaexe9cfhtkhod3yquygl3dx7ko,5.0,2.0,2020.0
6613805dxpvaibaexe8p7+qblh7hjrlyet63h1s8,5.0,2.0,2020.0
91061907xpvaibaexe+n07p56kwx2is7/sk+fjvn,5.0,2.0,2020.0
cc1be9f4xpvaibaexe+nqszrbbpdty51v94rqvp2,5.0,2.0,2020.0
fd3f195dxpvaibaexe9lubdg2blqkl/kk90e0gkm,5.0,2.0,2020.0
4bfdfe83xpvaibaexe+98b3vqzgkwbqus1ztqmvj,5.0,2.0,2020.0
4cc723e2xpvaibaexe876wt31ygpp6r9sxqnueqs,5.0,2.0,2020.0
d14bacdexpvaibaexe8csuzma4ok0s7kddgc18yo,5.0,2.0,2020.0
98cfc349xpvaibaexe/3wut/psvvidm+3cbty3+i,5.0,2.0,2020.0
01641a90xpvaibaexe9dgf/ezu6zbxaquo6jqsv8,5.0,2.0,2020.0
3d9c71dcxpvaibaexe/havvgti21ab9dwkthfe4e,5.0,2.0,2020.0
ae8e6b2fxpvaibaexe8f56j3w7c5xruuv122x847,5.0,2.0,2020.0
42e2c20axpvaibaexe/m+/uawvehhlicah+o4wgg,5.0,2.0,2020.0
1ebb5cd4xpvaibaexe9frfgwld9noxkkputiomtp,5.0,2.0,2020.0
6953df6bxpvaibaexe8xu1e8xgql2jzszas/iqve,5.0,2.0,2020.0
c6dae18dxpvaibaexe9wonradwt/od2fmnwtshqf,5.0,2.0,2020.0
d4872d09xpvaibaexe83rugso94cq7h26xglc4xf,5.0,2.0,2020.0
f999b6baxpvaibaexe/6gqqbvlbymxj+9mk/rse1,5.0,2.0,2020.0
4d99c6d7xpvaibaexe+iijopfrvdw4sxoiw1xkf5,5.0,2.0,2020.0
fecce3cbxpvaibaexe8yk/xntbukzhomj6wha+le,5.0,2.0,2020.0
eee5c99bxpvaibaexe9ujtba/m0omudgy/pcn/xg,5.0,2.0,2020.0
bbe9ffd5xpvaibaexe+njimjch3vhpyek0norqpc,5.0,2.0,2020.0
421891ddxpvaibaexe8+pbtaprlcy29khqvivhzl,5.0,2.0,2020.0
6bf47ac8xpvaibaexe+bugeegvnb4jyronenpufx,5.0,2.0,2020.0
7dbfedecxpvaibaexe86sben0/yctzqshrwtk4hd,5.0,2.0,2020.0
265d05f3xpvaibaexe8qgrlcblbl2m+opn9cljqo,5.0,2.0,2020.0
b5bef93fxpvaibaexe9exxmvkemojqj2b0xplyqv,5.0,2.0,2020.0
284a2135xpvaibaexe+addq9ddabo0fmh2wgcqkx,5.0,2.0,2020.0
b768bc44xpvaibaexe/k16nynloi0wdbz4sbelnq,5.0,2.0,2020.0
3fc0f6dexpvaibaexe/glop/3mrwaiymnwizzxym,5.0,2.0,2020.0
f6ab4799xpvaibaexe+tuhadewrox90tv2fpdvvg,5.0,2.0,2020.0
3d3e151dxpvaibaexe/j0r+jn9xewzha62zcptgg,5.0,2.0,2020.0
36ca7baaxpvaibaexe9cnossniodz0r60+5wkhx+,5.0,2.0,2020.0
4d86c9d7xpvaibaexe/eamzfftvzpoiuphc5hmkx,5.0,2.0,2020.0
825f4dbbxpvaibaexe/el9trakm7gzngnre3iexp,5.0,2.0,2020.0
c03db73bxpvaibaexe+duf+563kbvrrf5m+rrsrt,5.0,2.0,2020.0
e9c9d84cxpvaibaexe+3iesfe/cqdpyfmc3ljci5,5.0,2.0,2020.0
8c92b867xpvaibaexe/4wytnp6rtwlsf3mt4zczf,5.0,2.0,2020.0
404ed39axpvaibaexe8oni/il9mi2wwysgwooibv,5.0,2.0,2020.0
7d6aed70xpvaibaexe9dy3g0pb8xomkqafr7puuq,5.0,2.0,2020.0
fd1145eaxpvaibaexe8hixww/kwsba/pknlls66c,5.0,2.0,2020.0
eba37443xpvaibaexe++b0jycbxa1i08yidcevqb,5.0,2.0,2020.0
297cc4ccxpvaibaexe9zp44tyfcbsm+woxmqoj0t,5.0,2.0,2020.0
4c5aa925xpvaibaexe/k5chhyiupxhra+ca3ubxj,5.0,2.0,2020.0
86053f82xpvaibaexe81r7krch0uc8qhbnpgnt/a,5.0,2.0,2020.0
03f0fdf5xpvaibaexe81r7krch0uc/dwutjis0l8,5.0,2.0,2020.0
4ede4c62xpvaibaexe/havvgti21aghmihdxso2c,5.0,2.0,2020.0
628fbfc9xpvaibaexe/eckq6i30zsofemthq6vlx,2.0,2.0,2020.0
2f8ab47axpvaibaexe+65is9po18gyqesqyoepwp,2.0,2.0,2020.0
182cac5axpvaibaexe+3ze134gecv/8nithcjmce,2.0,2.0,2020.0
23100dc1xpvaibaexe9e+yojsz6hocxcn3kq4h55,2.0,2.0,2020.0
561a9a52xpvaibaexe9npw4gelgywxgtoavfnnk2,2.0,2.0,2020.0
8bba5160xpvaibaexe+e43ovk5cnp/tao33ykyzw,2.0,2.0,2020.0
65166ae0xpvaibaexe8k9vkm2afhlet+ropjaop5,2.0,2.0,2020.0
637d5c85xpvaibaexe9zgba8fckekg9opwfvaqxn,2.0,2.0,2020.0
dc88f693xpvaibaexe/z2d1qs9uwocng/k5fncyf,2.0,2.0,2020.0
bea9eb6bxpvaibaexe/upr0e3tetqs+3alds0y8t,2.0,2.0,2020.0
91a9ae2fxpvaibaexe/7bydcaegeztfu5a0uuq8c,2.0,2.0,2020.0
4b718ae2xpvaibaexe90tjjq9lqizompxagqa4xd,2.0,2.0,2020.0
d5ccc0f0xpvaibaexe9xlm9bjmqfkxyig4dipnyr,2.0,2.0,2020.0
320b951dxpvaibaexe8b36blncvklrdcn/awszak,2.0,2.0,2020.0
8a3c61c3xpvaibaexe8kgcwifcco6ccapr2fu+qe,2.0,2.0,2020.0
64fbbab2xpvaibaexe84or/xkbcpmy+r/v0ab3px,2.0,2.0,2020.0
2fc1d165xpvaibaexe/8rx8czm8qsd1bkdkq2gnl,2.0,2.0,2020.0
790a7a3dxpvaibaexe9dy3g0pb8xokittaxvtoyl,2.0,2.0,2020.0
476f6055xpvaibaexe+em+qhkpgqweul4byqopeh,2.0,2.0,2020.0
999263acxpvaibaexe/r8wktwv7vqmotoeaycdaf,2.0,2.0,2020.0
0c2af9f5xpvaibaexe94skkowenjb6fpcrsmxlcq,2.0,2.0,2020.0
9602d38fxpvaibaexe+23ctkf8qtd7zkm/8z9cwc,2.0,2.0,2020.0
f1c269fdxpvaibaexe/erksrs1wgem1wcohpnxdp,2.0,2.0,2020.0
a5defa28xpvaibaexe9kj+qyuurp6+diyiqxkhpn,2.0,2.0,2020.0
e544be8bxpvaibaexe91kmicrkek2ks2xim8jfdv,2.0,2.0,2020.0
b1670272xpvaibaexe8ot/p9f7hpvcisxleb9snv,2.0,2.0,2020.0
175251b1xpvaibaexe/cdmtnbauoultbugctxm/y,2.0,2.0,2020.0
b51a494fxpvaibaexe/zbep+h+olztv2gd+xbqce,2.0,2.0,2020.0
d7f095bfxpvaibaexe8jwcgah0ijmpyjth4hoace,2.0,2.0,2020.0
f095c0cexpvaibaexe9tdz4cswja140a5jvmcann,2.0,2.0,2020.0
8c4fe4f4xpvaibaexe8lp0yaxzdqujpnyxa6voae,2.0,2.0,2020.0
90b4c053xpvaibaexe/iikjq57vd74vq3bu9fhva,2.0,2.0,2020.0
8e67d2c5xpvaibaexe/qqi5at3dbgul5/xfun0ol,2.0,2.0,2020.0
4fe90ad0xpvaibaexe80b1fr0fh/jj7xmdtoy5yl,2.0,2.0,2020.0
4c1ca7dcxpvaibaexe8bxozlghrynxtidz0bqzsk,2.0,2.0,2020.0
fed40161xpvaibaexe/hqn1xesl1bmtmcujx8ftx,2.0,2.0,2020.0
dd0479b2xpvaibaexe8qsvvyfbgpn8/et18nynes,2.0,2.0,2020.0
008bc94cxpvaibaexe9/w7qcpr4fx1vmkmdbbgr/,2.0,2.0,2020.0
aecda517xpvaibaexe9z0fdyfukzh0z69+ucjyo/,2.0,2.0,2020.0
72c18f32xpvaibaexe9pz/hgbfl5ilg7sowqgrft,2.0,2.0,2020.0
2b825cebxpvaibaexe+bugeegvnb4j2rewp3zjfy,2.0,2.0,2020.0
24500250xpvaibaexe+dvxfbwvwklzwon4lv4g5x,2.0,2.0,2020.0
46f21520xpvaibaexe8snnwrts3hxa7o1fui8dvy,2.0,2.0,2020.0
ddbd0ac6xpvaibaexe/9ugxkuzclfp+4reaiz1m9,2.0,2.0,2020.0
2d9401d8xpvaibaexe9wxm0wjsxoki8gkvb5oper,2.0,2.0,2020.0
58c3baecxpvaibaexe/ja2mate6ekg/8ogy+cwwb,2.0,2.0,2020.0
bd0493e1xpvaibaexe/wtr5ugsyuta7pj6yfcsbd,2.0,2.0,2020.0
acc6be03xpvaibaexe/7jemhyba6gzien3v4da33,2.0,2.0,2020.0
da2a3dc3xpvaibaexe8elcvsrar7d1dagvbnyg86,2.0,2.0,2020.0
3b5a2570xpvaibaexe+fbptg8oxouiuqursrrpm4,2.0,2.0,2020.0
360bce8axpvaibaexe8cswcdak/pub9mwtbmkxtd,2.0,2.0,2020.0
844ba991xpvaibaexe8zqb/g2cpypmy8efwe0kzt,2.0,2.0,2020.0
17ffc7ccxpvaibaexe+wcrilhv+1xwb91jd9tqf4,2.0,2.0,2020.0
7ce0e656xpvaibaexe8jnpgmw2c4udy5kyrmobl5,2.0,2.0,2020.0
cb0ba297xpvaibaexe+m/bsglkqkv1otiuksehkw,2.0,2.0,2020.0
55b3040axpvaibaexe8nucevwxzmu3dvkkgdf3mq,2.0,2.0,2020.0
7e297529xpvaibaexe80crbkbdr5tyjcmntf6qpl,2.0,2.0,2020.0
762cdbf5xpvaibaexe/cay9n2snhgl2njcff1prs,2.0,2.0,2020.0
23d78cf6xpvaibaexe8ndftcadx+eiaxgvgsf3/b,2.0,2.0,2020.0
18095340xpvaibaexe8yk/xntbukzraizthb4zis,2.0,2.0,2020.0
6ee844f3xpvaibaexe/yg42d1b4hlm0ux0bhino5,2.0,2.0,2020.0
fa7cb31dxpvaibaexe/q6c3bndaqugiz+ogrkshk,2.0,2.0,2020.0
848ab351xpvaibaexe+sgbkufuin7okpfsodmp2m,2.0,2.0,2020.0
5b7e86ecxpvaibaexe+fpsoag5letemrjmhmhvhy,2.0,2.0,2020.0
d213ed0dxpvaibaexe9estqu9oocieh3izps1iir,2.0,2.0,2020.0
79a8c079xpvaibaexe/lyy7+7e9oi82rs57hxgu5,2.0,2.0,2020.0
b6c44283xpvaibaexe+z64gg7q108kvfkyblna82,2.0,2.0,2020.0
97db8803xpvaibaexe9d+re/yvwokgk9zilro4my,2.0,2.0,2020.0
60c27690xpvaibaexe9tmbdu4iuyd5wpmmatejfu,2.0,2.0,2020.0
b3595230xpvaibaexe8ammr3xq9fjx3ywfbte8jb,2.0,2.0,2020.0
7a0295bexpvaibaexe9gqqks1wvjiy8eyvx1k5/i,2.0,2.0,2020.0
4813a23dxpvaibaexe/waquvama8tuwb0ajb6f8a,2.0,2.0,2020.0
8df80dc7xpvaibaexe+ghnk19bpqc2hzcxrgb6j1,2.0,2.0,2020.0
9d86b13dxpvaibaexe8lzysxhhit0wpim25ozma/,2.0,2.0,2020.0
ae2f1b61xpvaibaexe9bgvwdggzpac6mspmdylgk,2.0,2.0,2020.0
b5a5645expvaibaexe95t7idlkovf/aqqvzibth0,2.0,2.0,2020.0
3547a27cxpvaibaexe/jrr+qhrxmm5lpiyi46mn9,2.0,2.0,2020.0
445b1666xpvaibaexe/erksrs1wgele60/qesenh,2.0,2.0,2020.0
e402e8dcxpvaibaexe876wt31ygpp/bdyut7u/p4,2.0,2.0,2020.0
0bf2fc70xpvaibaexe8ewl5nr7owqmkkpxrb/ifd,2.0,2.0,2020.0
a259f1d8xpvaibaexe+lbmstuwvmunaoy/eqv9z/,2.0,2.0,2020.0
9f86e0e9xpvaibaexe/7vxm0xgxldok337yvxwnj,2.0,2.0,2020.0
8b9dd5f1xpvaibaexe/7vxm0xgxldiyndzaf66fa,2.0,2.0,2020.0
80fa351cxpvaibaexe8cn9mrovh0mphpinh+dczq,2.0,2.0,2020.0
3424926cxpvaibaexe/odi52as1tq+i//dk7a24k,2.0,2.0,2020.0
ee124006xpvaibaexe+x/3kkgwxyh5ee8fykddoq,2.0,2.0,2020.0
da80b340xpvaibaexe8at9ggxzjnlygn7fyoaogc,2.0,2.0,2020.0
1141598axpvaibaexe/pnxuiwmjhjokjmft6e6oo,2.0,2.0,2020.0
ee2f83f4xpvaibaexe8xu1e8xgql2a7dywo0e1ee,2.0,2.0,2020.0
b84dfe19xpvaibaexe/t9ok6w7d83bdzyml3jfjd,2.0,2.0,2020.0
b43fdad6xpvaibaexe8jfpqse3kv6k3ttgecxyyh,2.0,2.0,2020.0
75e7ff8cxpvaibaexe/w5gzwsm37/+refycqit7t,2.0,2.0,2020.0
2eb80034xpvaibaexe/8x6gsb95yihj38qo0i8/f,2.0,2.0,2020.0
e0ea07f4xpvaibaexe8qwxsyp7gy4egolsydgmpr,2.0,2.0,2020.0
c53bfe49xpvaibaexe/giu0v6trrkw24bugpxvvi,2.0,2.0,2020.0
742b1e08xpvaibaexe8qxkhwixudakb8z+/8qlwv,2.0,2.0,2020.0
59edc357xpvaibaexe9iepfiqz9mxutittbxsfxw,2.0,2.0,2020.0
4f77999dxpvaibaexe8wxpcntbnysnt5dtrbmrbu,2.0,2.0,2020.0
bcaee957xpvaibaexe8u6ih8prjjpagyfrq+pacq,2.0,2.0,2020.0
ba859156xpvaibaexe+chxm5chw4wkpeapan73y4,2.0,2.0,2020.0
5d284a3dxpvaibaexe9p78qxnh96y+u6slz2uzt8,2.0,2.0,2020.0
5b4a6dfbxpvaibaexe8ugnmjaszg8ewtb9aa64ww,2.0,2.0,2020.0
62bffe2expvaibaexe/9ugxkuzclfpe37bsuxsyd,2.0,2.0,2020.0
0e184853xpvaibaexe8olqllidg6/6dacqdoin5w,2.0,2.0,2020.0
1aa01459xpvaibaexe8qbtius9incxnbbjbzzt2h,2.0,2.0,2020.0
b3c6f3eexpvaibaexe9wxm0wjsxokivqj7npd9uh,2.0,2.0,2020.0
37c8a303xpvaibaexe+djyplaxkux6hg39hiuvkn,2.0,2.0,2020.0
ae624a96xpvaibaexe/8demq5hsllwvz5/2rqe9y,2.0,2.0,2020.0
1045a78expvaibaexe8dsw93dhiodcnz4iyhgwm/,2.0,2.0,2020.0
6e658cb4xpvaibaexe+pfrkeojyoy7k7comu1dyo,2.0,2.0,2020.0
3cb24c2axpvaibaexe/a0c8nkwg+ch2j4agcp4lh,2.0,2.0,2020.0
1308511expvaibaexe87zpkgv/pdbpae6yu8ahwd,2.0,2.0,2020.0
829b9071xpvaibaexe91ucttbryag0wndqn7ao3g,2.0,2.0,2020.0
69634bdaxpvaibaexe+gzqv7yqrybnf+adhgv386,2.0,2.0,2020.0
d0832c09xpvaibaexe+tuhadewroxzm80wnqj1fk,2.0,2.0,2020.0
372b8b67xpvaibaexe9veo8epkbtmdulbupb9mjv,2.0,2.0,2020.0
8442d4a1xpvaibaexe8n6ffpptvzunucdjxnsi27,2.0,2.0,2020.0
5dd5f416xpvaibaexe/nv6pz4rt50kwnvsbchl0f,2.0,2.0,2020.0
3607336expvaibaexe9cps/fvpb+n/goeits3atm,2.0,2.0,2020.0
d0c629c0xpvaibaexe+fpsoag5leteota8x7ndoh,2.0,2.0,2020.0
aeb28933xpvaibaexe86jqvsmool9ihmp/2axaxq,2.0,2.0,2020.0
4db1855dxpvaibaexe+n4ol3iutqc0cll0kwm7kq,2.0,2.0,2020.0
bda8f475xpvaibaexe9wgatiml02leaibtvykq1l,2.0,2.0,2020.0
ca90782bxpvaibaexe8qbtius9inc+5fok/fhd/y,2.0,2.0,2020.0
f975aab3xpvaibaexe+cv7qscykqeulq3vp3ywgk,2.0,2.0,2020.0
5b6968b2xpvaibaexe9zgba8fckeklu7bxzsmzrq,2.0,2.0,2020.0
d04d50bexpvaibaexe87069oywo+ix2oarxxgn7k,2.0,2.0,2020.0
cdcd9e29xpvaibaexe+y0lgmata/akoacqfkipoh,2.0,2.0,2020.0
f9aa5d76xpvaibaexe+yfpgaagvtefhiruwukm0x,2.0,2.0,2020.0
92f8b64expvaibaexe+yfpgaagvtefsyfgw2bhk3,2.0,2.0,2020.0
89b9e37axpvaibaexe9x7fcj6vxip8zfueetsqyu,2.0,2.0,2020.0
